BLOCKCHAIN,TOKEN_NAME,TOKEN_SYMBOL,TOKEN_ADDRESS,TOKEN_DECIMALS,INS_TIME
arbitrum-one,locus-finance,LOCUS,0xe1d3495717f9534db67a6a8d4940dd17435b6a9e,18,2024-01-10T08:02:59.022Z
arbitrum-one,rb-share,RBX,0x4c4b907bd5c38d14a084aac4f511a9b46f7ec429,18,2024-01-10T08:02:59.022Z
arbitrum-one,concentric-fi,CONE,0xd3934a2e428e31ffc14b1f69b0bec79db3e0c614,18,2024-01-10T08:02:59.022Z
arbitrum-one,ripae-peth,PETH,0xa0df47432d9d88bcc040e9ee66ddc7e17a882715,18,2024-01-10T08:02:59.022Z
arbitrum-one,gosleep-ngt,NGT,0x640278bada847b7ce71bb22f20517a009a049640,18,2024-01-10T08:02:59.022Z
arbitrum-one,jones-usdc,JUSDC,0xe66998533a1992ece9ea99cdf47686f4fc8458e0,18,2024-01-10T08:02:59.022Z
arbitrum-one,radiate-protocol,RADT,0x7ca0b5ca80291b1feb2d45702ffe56a7a53e7a97,18,2024-01-10T08:02:59.022Z
arbitrum-one,moon-pepe,MPEPE,0xce0b3f1258189da17bbd8c7e0509f5f7e001a998,6,2024-01-10T08:02:59.022Z
arbitrum-one,magicland,MAGIC,0x2c852d3334188be136bfc540ef2bb8c37b590bad,18,2024-01-10T08:02:59.022Z
arbitrum-one,gmcash-share,GSHARE,0x0f96d8c1277bd75a251238af952a7a99db1320e3,18,2024-01-10T08:02:59.022Z
arbitrum-one,stabilize,STBZ,0x2c110867ca90e43d372c1c2e92990b00ea32818b,18,2024-01-10T08:02:59.022Z
arbitrum-one,liquicats,MEOW,0xfb1f65955e168e0ef500b170eed4a4efeb99ae32,18,2024-01-10T08:02:59.022Z
arbitrum-one,compounded-marinated-umami,CMUMAMI,0x1922c36f3bc762ca300b4a46bb2102f84b1684ab,9,2024-01-10T08:02:59.022Z
arbitrum-one,unlimited-network-token,UWU,0x05d35769a222affd6185e20f3f3676abde56c25f,18,2024-01-10T08:02:59.022Z
arbitrum-one,artgpt,AGPT,0xd2f8b81cfff297c70e5d58ac58762dd5d213ea20,18,2024-01-10T08:02:59.022Z
arbitrum-one,fiat24-usd,USD24,0xbe00f3db78688d9704bcb4e0a827aea3a9cc0d62,2,2024-01-10T08:02:59.022Z
arbitrum-one,jones-glp,JGLP,0x7241bc8035b65865156ddb5edef3eb32874a3af6,18,2024-01-10T08:02:59.022Z
arbitrum-one,horny-hyenas,HORNY,0x9925130735a30cae869230a9f19eedbaa71a2c02,18,2024-01-10T08:02:59.022Z
arbitrum-one,solidlizard-synthetic-usd,SLZUSDC,0x54355cc6913b26a15cca1f820cf17d362fa65db5,6,2024-01-10T08:02:59.022Z
arbitrum-one,elsd-coin,ELSD,0x22ab6bc52cad84aae84bd5781258677a6e0cfab0,18,2024-01-10T08:02:59.022Z
arbitrum-one,plsspa,PLSSPA,0x0d111e482146fe9ac9ca3a65d92e65610bbc1ba6,18,2024-01-10T08:02:59.022Z
arbitrum-one,brr-protocol,BRR,0xd6e7c8af05d2d06a76811d44917613bdd258b995,18,2024-01-10T08:02:59.022Z
arbitrum-one,liquidify,LIQUID,0x935a33e05ecbd424c1691623c99e501ae22400e6,18,2024-01-10T08:02:59.022Z
arbitrum-one,igames,IGS,0x51f9f9ff6cb2266d68c04ec289c7aba81378a383,18,2024-01-10T08:02:59.022Z
arbitrum-one,gridex,GDX,0x2f27118e3d2332afb7d165140cf1bb127ea6975d,18,2024-01-10T08:02:59.022Z
arbitrum-one,oreoswap,OREO,0x319e222de462ac959baf2aec848697aec2bbd770,18,2024-01-10T08:02:59.022Z
arbitrum-one,wonderly-finance,AFX,0x42972edecd94bdd19a622a6a419bdded2de56e08,18,2024-01-10T08:02:59.022Z
arbitrum-one,kortana,KORA,0x50e401255275dc405a99d3281f396cca681eea9d,18,2024-01-10T08:02:59.022Z
arbitrum-one,ether-wars,WAR,0x1f6e4b5ffc94cca08cf6bb1479148d6329d4baf5,18,2024-01-10T08:02:59.022Z
arbitrum-one,bridged-sommelier-axelar,AXLSOMM,0x4e914bbdcde0f455a8ac9d59d3bf739c46287ed2,6,2024-01-10T08:02:59.022Z
arbitrum-one,honey-pot-beekeepers,HONEY,0xde31e75182276738b0c025daa8f80020a4f2fbfe,18,2024-01-10T08:02:59.022Z
arbitrum-one,xlsd-coin,XLSD,0xce3a75572bc375476438206f6f29f46f8466ecc2,18,2024-01-10T08:02:59.022Z
arbitrum-one,aienglish,AIEN,0x0d8f04522c5792c7378e39c92ab348f315f4fc4f,18,2024-01-10T08:02:59.022Z
arbitrum-one,adv3nture-xyz-gold,GOLD,0xf16585365bfe050eff7c926f22df87f46da2cafe,18,2024-01-10T08:02:59.022Z
arbitrum-one,arbidoge,ADOGE,0x155f0dd04424939368972f4e1838687d6a831151,18,2024-01-10T08:02:59.022Z
arbitrum-one,magpie-wom,MWOM,0x509fd25ee2ac7833a017f17ee8a6fb4aaf947876,18,2024-01-10T08:02:59.022Z
arbitrum-one,honor-world-token,HWT,0xbcc9c1763d54427bdf5efb6e9eb9494e5a1fbabf,18,2024-01-10T08:02:59.022Z
arbitrum-one,dominator-domains,DOMDOM,0x635d0e13f98e107cf6c5cdfbf52c19843f87e76a,18,2024-01-10T08:02:59.022Z
arbitrum-one,gmcash,GMC,0x654c908305021b2eaf881cee774ece1d2bcac5fc,18,2024-01-10T08:02:59.022Z
arbitrum-one,arbinyan,NYAN,0xed3fb761414da74b74f33e5c5a1f78104b188dfc,18,2024-01-10T08:02:59.022Z
arbitrum-one,crescentswap-moonlight,MNLT,0x0a1694716de67c98f61942b2cab7df7fe659c87a,18,2024-01-10T08:02:59.022Z
arbitrum-one,tronai,TAI,0xd2eb76feff5fbd549ca078908fb5efce7533a09d,9,2024-01-10T08:02:59.022Z
arbitrum-one,mugen-finance,MGN,0xfc77b86f3ade71793e1eec1e7944db074922856e,18,2024-01-10T08:02:59.022Z
arbitrum-one,arbiten,ARBITEN,0x3e6b3021dab44debf93091030dbfcbdf52464afe,18,2024-01-10T08:02:59.022Z
arbitrum-one,plutus-dpx,PLSDPX,0xf236ea74b515ef96a9898f5a4ed4aa591f253ce1,18,2024-01-10T08:02:59.022Z
arbitrum-one,aitom,AITOM,0x9578a9937dff45b4e29e49120ab83cb806f1aa4f,18,2024-01-10T08:02:59.022Z
arbitrum-one,pegasusbot,PGS,0x8933fedd98cbb482e27c41e1bd7216a4e42ebd39,18,2024-01-10T08:02:59.022Z
arbitrum-one,ai-supreme,AISP,0x493070ef5280e7a275a106a30b0414dbdb21febd,9,2024-01-10T08:02:59.022Z
arbitrum-one,wheat,WHEAT,0x771146816a0c7d74daf652252d646ab0bff7c21a,18,2024-01-10T08:02:59.022Z
arbitrum-one,the-ennead,NEADRAM,0x40301951af3f80b8c1744ca77e55111dd3c1dba1,18,2024-01-10T08:02:59.022Z
arbitrum-one,catking,CKING,0x986a3db4317177b4f84b05127e9e39a7abd7187a,18,2024-01-10T08:02:59.022Z
arbitrum-one,peper,PEPER,0x7ddf25cb4861590578f1fb85fcf1c5afd00a01de,18,2024-01-10T08:02:59.022Z
arbitrum-one,adv3nture-xyz-gemstone,GEM,0x458a2df1a5c74c5dc9ed6e01dd1178e6d353243b,18,2024-01-10T08:02:59.022Z
arbitrum-one,kewl,KEWL,0xa15907f3e7fdd0a83ec56f4ac543cb10f4d783eb,18,2024-01-10T08:02:59.022Z
arbitrum-one,autoearn-token,ATE,0xd5da32ad4c7510457c0e46fa4332f75f6c4c4dc0,18,2024-01-10T08:02:59.022Z
arbitrum-one,bananacoin,BANANA,0x7985de01b26c1efaba8bf4a9971a32dff8661bfb,18,2024-01-10T08:02:59.022Z
arbitrum-one,dotlab,DTL,0x12f7cf4f2e3f87678ec5207fc920c815e31524df,18,2024-01-10T08:02:59.022Z
arbitrum-one,antspace,ANT,0x4406509b532b111bd39b5b579561001cbf0d7acf,9,2024-01-10T08:02:59.022Z
arbitrum-one,kabosu-arbitrum,KABOSU,0x53bcf6698c911b2a7409a740eacddb901fc2a2c6,18,2024-01-10T08:02:59.022Z
arbitrum-one,cex-ai,CEX-AI,0x3a74a9032f731d504f10e02d7247d23b939ea4f6,18,2024-01-10T08:02:59.022Z
arbitrum-one,traderdao-proof-of-trade,POT,0x76ce14237110c865f431e18f91fc1b225fb6fe99,6,2024-01-10T08:02:59.022Z
arbitrum-one,chromium-dollar,CR,0xe018c227bc84e44c96391d3067fab5a9a46b7e62,18,2024-01-10T08:02:59.022Z
arbitrum-one,acid,ACID,0x29c1ea5ed7af53094b1a79ef60d20641987c867e,9,2024-01-10T08:02:59.022Z
arbitrum-one,otterhome,HOME,0x1bd013bd089c2b6b2d30a0e0b545810a5844e761,16,2024-01-10T08:02:59.022Z
arbitrum-one,sanctum-coin,SANCTA,0x810cf1757b51963102e0b4fe9fdfcdf749dea98a,18,2024-01-10T08:02:59.022Z
arbitrum-one,plvglp,PLVGLP,0x5326e71ff593ecc2cf7acae5fe57582d6e74cff1,18,2024-01-10T08:02:59.022Z
arbitrum-one,rb-finance,RB,0xfc0c4114ccba4a91d05bdab4a8480cbec46654dd,18,2024-01-10T08:02:59.022Z
arbitrum-one,pacman-native-token,PAC,0x7e325091e5525d3ea4d54a1488ecca8d1df732f3,18,2024-01-10T08:02:59.022Z
arbitrum-one,lopo,LOPO,0x700e4edb5c7d8f53ccb0cf212b81a121728e1d5b,9,2024-01-10T08:02:59.022Z
arbitrum-one,arbitrumpad,ARBPAD,0x2a35c341f4dcf2d18e0fb38e0df50e8a47af1368,18,2024-01-10T08:02:59.022Z
arbitrum-one,pizon,PZT,0xfb17d52f77db6e32b5a082ed4307fcfb0a86beee,18,2024-01-10T08:02:59.022Z
arbitrum-one,sharky-swap,SHARKY,0x73ed68b834e44096eb4bea6edead038c945722f1,18,2024-01-10T08:02:59.022Z
arbitrum-one,1minbet,1MB,0xab9ec601b82a22fbf2b030ac0dd7c1c34f52fa04,18,2024-01-10T08:02:59.022Z
arbitrum-one,omo-exchange,OMO,0xe2db86ce824cf3dcc0c31a073de294239fdde060,18,2024-01-10T08:02:59.022Z
arbitrum-one,savvy-btc,SVBTC,0xeee18334c414a47fb886a7317e1885b2bfb8c2a6,18,2024-01-10T08:02:59.022Z
arbitrum-one,legends-token,LG,0x9c8ef67c9168587134e1f29a71405dc753500a45,18,2024-01-10T08:02:59.022Z
arbitrum-one,yieldfarming-index,YFX,0xaae0c3856e665ff9b3e2872b6d75939d810b7e40,18,2024-01-10T08:02:59.022Z
arbitrum-one,bluesale,BLS,0x8a66794e1aaebc7018a7b75f61f384e30ae3b159,18,2024-01-10T08:02:59.022Z
arbitrum-one,handleusd,FXUSD,0x8616e8ea83f048ab9a5ec513c9412dd2993bce3f,18,2024-01-10T08:02:59.022Z
arbitrum-one,mmfinance-arbitrum,MMF,0x56b251d4b493ee3956e3f899d36b7290902d2326,18,2024-01-10T08:02:59.022Z
arbitrum-one,fenglvziv2,FENGLVZIV2,0xb1070c40d5b3d10e1f1c8876c3d2ff5ffed4b3ac,18,2024-01-10T08:02:59.022Z
arbitrum-one,the-bet,BET,0x9eb6299e4bb6669e42cb295a254c8492f67ae2c6,18,2024-01-10T08:02:59.022Z
arbitrum-one,lsdoge,LSDOGE,0x4c70d32295de15fdf302d3bcbb7fc2631ace1c91,9,2024-01-10T08:02:59.022Z
arbitrum-one,toxicgarden-finance-seed,SEED,0xe6be2f5ab2ad4b8b146e3008f81832cf7b279f43,18,2024-01-10T08:02:59.022Z
arbitrum-one,beluga-protocol,BELA,0x09090e22118b375f2c7b95420c04414e4bf68e1a,18,2024-01-10T08:02:59.022Z
arbitrum-one,characterai,CHAI,0x743b077b103d91109082a7a48e19ffc1093137a5,18,2024-01-10T08:02:59.022Z
arbitrum-one,dsquared-finance,DSQ,0xdb0c6fc9e01cd95eb1d3bbae6689962de489cd7b,18,2024-01-10T08:02:59.022Z
arbitrum-one,taikula-coin,TAIKULA,0xb2498cde54810424a24fdd23579164265a0c14c5,6,2024-01-10T08:02:59.022Z
arbitrum-one,onchain-trade-protocol,OT,0xb4b07b60455a2f38cba98a8f3dd161f7ca396a9c,18,2024-01-10T08:02:59.022Z
arbitrum-one,lexer-markets,LEX,0x6bb7a17acc227fd1f6781d1eedeae01b42047ee0,18,2024-01-10T08:02:59.022Z
arbitrum-one,arbitrove-alp,ALP,0xb49b6a3fd1f4bb510ef776de7a88a9e65904478a,18,2024-01-10T08:02:59.022Z
arbitrum-one,arbiten-10share,10SHARE,0xc8a1c0d8255bc2eb5f6236e119e3428fd0c33a74,18,2024-01-10T08:02:59.022Z
arbitrum-one,yuri,YURI,0x077bc655c8d81b7de71c79318d0eb8f987e12820,18,2024-01-10T08:02:59.022Z
arbitrum-one,zenithswap,ZSP,0xb2dcbd5258a22385240e4ac13fc6726b66f0de96,18,2024-01-10T08:02:59.022Z
arbitrum-one,hashdao-token,HASH,0x2e80259c9071b6176205ff5f5eb6f7ec8361b93f,18,2024-01-10T08:02:59.022Z
arbitrum-one,baby-arbitrum,BARB,0xb98058640970d8aa7bbce3b067b2d63c14143786,18,2024-01-10T08:02:59.022Z
arbitrum-one,liquid-finance,LIQD,0x93c15cd7de26f07265f0272e0b831c5d7fab174f,18,2024-01-10T08:02:59.022Z
arbitrum-one,liondex,LION,0x8ebb85d53e6955e557b7c53acde1d42fd68561ec,18,2024-01-10T08:02:59.022Z
arbitrum-one,solidlizard,SLIZ,0x463913d3a3d3d291667d53b8325c598eb88d3b0e,18,2024-01-10T08:02:59.022Z
arbitrum-one,ai-code,AICODE,0x7c8a1a80fdd00c9cccd6ebd573e9ecb49bfa2a59,18,2024-01-10T08:02:59.022Z
arbitrum-one,alienfi,ALIEN,0x6740acb82ac5c63a7ad2397ee1faed7c788f5f8c,18,2024-01-10T08:02:59.022Z
arbitrum-one,plsjones,PLSJONES,0xe7f6c3c1f0018e4c08acc52965e5cbff99e34a44,18,2024-01-10T08:02:59.022Z
arbitrum-one,rekt,REKT,0x1d987200df3b744cfa9c14f713f5334cb4bc4d5d,6,2024-01-10T08:02:59.022Z
arbitrum-one,units-limited-supply,ULS,0x0cdbbc7fe1c8da0cc41ba96d7edb4cce5982f23f,18,2024-01-10T08:02:59.022Z
arbitrum-one,port3-network,PORT3,0xb4357054c3da8d46ed642383f03139ac7f090343,18,2024-01-10T08:02:59.022Z
arbitrum-one,dfx-finance,DFX,0x27f485b62c4a7e635f561a87560adf5090239e93,18,2024-01-10T08:02:59.022Z
arbitrum-one,ferrum-network,FRM,0x9f6abbf0ba6b5bfa27f4deb6597cc6ec20573fda,18,2024-01-10T08:02:59.022Z
arbitrum-one,x-world-games,XWG,0xeb4d25db65dcef52380c99ba7e1344c820ecb1fc,18,2024-01-10T08:02:59.022Z
arbitrum-one,wrapped-banano,WBAN,0xe20b9e246db5a0d21bf9209e4858bc9a3ff7a034,18,2024-01-10T08:02:59.022Z
arbitrum-one,xdao,XDAO,0x71eeba415a523f5c952cc2f06361d5443545ad28,18,2024-01-10T08:02:59.022Z
arbitrum-one,edgeware,EDG,0x4e0da40b9063dc48364c1c0ffb4ae9d091fc2270,18,2024-01-10T08:02:59.022Z
arbitrum-one,yield-yak,YAK,0x7f4db37d7beb31f445307782bc3da0f18df13696,18,2024-01-10T08:02:59.022Z
arbitrum-one,acryptos,ACS,0x8888888888f004100c0353d657be6300587a6ccd,18,2024-01-10T08:02:59.022Z
arbitrum-one,staked-ageur,STEUR,0x004626a008b1acdc4c74ab51644093b155e59a23,18,2024-01-10T08:02:59.022Z
arbitrum-one,quick-intel,QKNTL,0xbcd4d5ac29e06e4973a1ddcd782cd035d04bc0b7,18,2024-01-10T08:02:59.022Z
arbitrum-one,tbtc,TBTC,0x6c84a8f1c29108f47a79964b5fe888d4f4d0de40,18,2024-01-10T08:02:59.022Z
arbitrum-one,aave-v3-weth,AWETH,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,18,2024-01-10T08:02:59.022Z
arbitrum-one,abachi,ABI,0xb827710314a05bcbee9180e11c2abe5823289422,18,2024-01-10T08:02:59.022Z
arbitrum-one,interport-token,ITP,0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31,18,2024-01-10T08:02:59.022Z
arbitrum-one,altitude,ALTD,0x8929e9dbd2785e3ba16175e596cdd61520fee0d1,18,2024-01-10T08:02:59.022Z
arbitrum-one,zusd,ZUSD,0x6e4cc0ab2b4d2edafa6723cfa1582229f1dd1be1,6,2024-01-10T08:02:59.022Z
arbitrum-one,lybra,LBR,0xa23e44aea714fbbc08ef28340d78067b9a8cad73,18,2024-01-10T08:02:59.022Z
arbitrum-one,connext,NEXT,0x58b9cb810a68a7f3e1e4f8cb45d1b9b3c79705e8,18,2024-01-10T08:02:59.022Z
arbitrum-one,kap-games,KAP,0x965d00aa7abc62ca10132e641d08593435ac811d,18,2024-01-10T08:02:59.022Z
arbitrum-one,silo-finance,SILO,0x0341c0c0ec423328621788d4854119b97f44e391,18,2024-01-10T08:02:59.022Z
arbitrum-one,unitus,UTS,0x3b6564b5da73a41d3a66e6558a98fd0e9e1e77ad,18,2024-01-10T08:02:59.022Z
arbitrum-one,neptune-mutual,NPM,0x57f12fe6a4e5fe819eec699fadf9db2d06606bb4,18,2024-01-10T08:02:59.022Z
arbitrum-one,betswirl,BETS,0x94025780a1ab58868d9b2dbbb775f44b32e8e6e5,18,2024-01-10T08:02:59.022Z
arbitrum-one,aurory,AURY,0x11bf4f05eb28b802ed3ab672594decb20ffe2313,9,2024-01-10T08:02:59.022Z
arbitrum-one,wicrypt,WNT,0xad4b9c1fbf4923061814dd9d5732eb703faa53d4,18,2024-01-10T08:02:59.022Z
arbitrum-one,zenland,ZENF,0xa6099b214e8d069911702bc92ef274f63c476c5a,18,2024-01-10T08:02:59.022Z
arbitrum-one,aave-v3-usdc,AUSDC,0x724dc807b04555b71ed48a6896b6f41593b8c637,6,2024-01-10T08:02:59.022Z
arbitrum-one,davos-protocol,DUSD,0x8ec1877698acf262fe8ad8a295ad94d6ea258988,18,2024-01-10T08:02:59.022Z
arbitrum-one,axelar-wrapped-ether,AXLETH,0xb829b68f57cc546da7e5806a929e53be32a4625d,18,2024-01-10T08:02:59.022Z
arbitrum-one,milady-meme-coin,LADYS,0x3b60ff35d3f7f62d636b067dd0dc0dfdad670e4e,18,2024-01-10T08:02:59.022Z
arbitrum-one,bridged-trueusd,TUSD,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,18,2024-01-10T08:02:59.022Z
arbitrum-one,bridged-tether-axelar,AXLUSDT,0x7f5373ae26c3e8ffc4c77b7255df7ec1a9af52a6,6,2024-01-10T08:02:59.022Z
arbitrum-one,rigoblock,GRG,0x7f4638a58c0615037decc86f1dae60e55fe92874,18,2024-01-10T08:02:59.022Z
arbitrum-one,yieldification,YDF,0x30dcba0405004cf124045793e1933c798af9e66a,18,2024-01-10T08:02:59.022Z
arbitrum-one,across-protocol,ACX,0x53691596d1bce8cea565b84d4915e69e03d9c99d,18,2024-01-10T08:02:59.022Z
arbitrum-one,pepepad,PEPE,0xef00278d7eadf3b2c05267a2f185e468ad7eab7d,18,2024-01-10T08:02:59.022Z
arbitrum-one,bonk,BONK,0x09199d9a5f4448d0848e4395d065e1ad9c4a1f74,5,2024-01-10T08:02:59.022Z
arbitrum-one,usdd,USDD,0x680447595e8b7b3aa1b43beb9f6098c79ac2ab3f,18,2024-01-10T08:02:59.022Z
arbitrum-one,sumer-money-subtc,SUBTC,0xe85411c030fb32a9d8b14bbbc6cb19417391f711,18,2024-01-10T08:02:59.022Z
arbitrum-one,frax-price-index,FPI,0x1b01514a2b3cdef16fd3c680a818a0ab97da8a09,18,2024-01-10T08:02:59.022Z
arbitrum-one,barnbridge,BOND,0x0d81e50bc677fa67341c44d7eaa9228dee64a4e1,18,2024-01-10T08:02:59.022Z
arbitrum-one,tokenlon,LON,0x55678cd083fcdc2947a0df635c93c838c89454a3,18,2024-01-10T08:02:59.022Z
arbitrum-one,cvi,GOVI,0x07e49d5de43dda6162fa28d24d5935c151875283,18,2024-01-10T08:02:59.022Z
arbitrum-one,adventurer-gold,GOLD,0xc4be0798e5b5b1c15eda36d9b2d8c1a60717fa92,18,2024-01-10T08:02:59.022Z
arbitrum-one,kommunitas,KOM,0xa58663faef461761e44066ea26c1fcddf2927b80,8,2024-01-10T08:02:59.022Z
arbitrum-one,perpetual-protocol,PERP,0x753d224bcf9aafacd81558c32341416df61d3dac,18,2024-01-10T08:02:59.022Z
arbitrum-one,digital-reserve-currency,DRC,0x2b089381f53525451fe5115f23e9d2cc92d7ff1d,0,2024-01-10T08:02:59.022Z
arbitrum-one,genius-x,GENSX,0xf29fdf6b7bdffb025d7e6dfdf344992d2d16e249,6,2024-01-10T08:02:59.022Z
arbitrum-one,dsla-protocol,DSLA,0x7ce746b45eabd0c4321538dec1b849c79a9a8476,18,2024-01-10T08:02:59.022Z
arbitrum-one,ageur,AGEUR,0xfa5ed56a203466cbbc2430a43c66b9d8723528e7,18,2024-01-10T08:02:59.022Z
arbitrum-one,pendle,PENDLE,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,18,2024-01-10T08:02:59.022Z
arbitrum-one,bridged-usd-coin-axelar,AXLUSDC,0xeb466342c4d449bc9f53a865d5cb90586f405215,6,2024-01-10T08:02:59.022Z
arbitrum-one,paribus,PBX,0xbad58ed9b5f26a002ea250d7a60dc6729a4a2403,18,2024-01-10T08:02:59.022Z
arbitrum-one,okcash,OK,0xd3ac016b1b8c80eeadde4d186a9138c9324e4189,18,2024-01-10T08:02:59.022Z
arbitrum-one,aave-v3-wbtc,AWBTC,0x078f358208685046a11c85e8ad32895ded33a249,8,2024-01-10T08:02:59.022Z
arbitrum-one,openleverage,OLE,0x7be5dd337cc6ce3e474f64e2a92a566445290864,18,2024-01-10T08:02:59.022Z
arbitrum-one,verified-usd,USDV,0x323665443cef804a3b5206103304bd4872ea4253,6,2024-01-10T08:02:59.022Z
arbitrum-one,fuzz-finance,FUZZ,0x58e50e24d5160def294b6b6410d12c597054b79e,18,2024-01-10T08:02:59.022Z
arbitrum-one,sumer-money-sueth,SUETH,0x1c22531aa9747d76fff8f0a43b37954ca67d28e0,18,2024-01-10T08:02:59.022Z
arbitrum-one,aave-v3-usdt,AUSDT,0x6ab707aca953edaefbc4fd23ba73294241490620,6,2024-01-10T08:02:59.022Z
arbitrum-one,wrapped-steth,WSTETH,0x5979d7b546e38e414f7e9822514be443a4800529,18,2024-01-10T08:02:59.022Z
arbitrum-one,volta-club,VOLTA,0x9b06f3c5de42d4623d7a2bd940ec735103c68a76,18,2024-01-10T08:02:59.022Z
arbitrum-one,overnight-finance,OVN,0xa3d1a8deb97b111454b294e2324efad13a9d8396,18,2024-01-10T08:02:59.022Z
arbitrum-one,sumer-money-suusd,SUUSD,0x8bf591eae535f93a242d5a954d3cde648b48a5a8,18,2024-01-10T08:02:59.022Z
arbitrum-one,bloktopia,BLOK,0x9dce8e754913d928eb39bc4fc3cf047e364f7f2c,18,2024-01-10T08:02:59.022Z
arbitrum-one,equilibria-finance-ependle,EPENDLE,0xd4848211b699503c772aa1bc7d33b433c4242ac3,18,2024-01-10T08:02:59.022Z
arbitrum-one,tarot-v1,TAROT,0x6688b00f0c23a4a546beaae51a7c90c439895d48,18,2024-01-10T08:02:59.022Z
arbitrum-one,possum,PSM,0x17a8541b82bf67e10b0874284b4ae66858cb1fd5,18,2024-01-10T08:02:59.022Z
arbitrum-one,relay-chain,RELAY,0x1426cf37caa89628c4da2864e40cf75e6d66ac6b,18,2024-01-10T08:02:59.022Z
arbitrum-one,carbon-protocol,SWTH,0xf763fa322dc58dee588252fafee5f448e863b633,8,2024-01-10T08:02:59.022Z
arbitrum-one,fantom-bomb,BOMB,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,18,2024-01-10T08:02:59.022Z
arbitrum-one,lyra-finance,LYRA,0x079504b86d38119f859c4194765029f692b7b7aa,18,2024-01-10T08:02:59.022Z
arbitrum-one,amplifi-dao,AGG,0x10663b695b8f75647bd3ff0ff609e16d35bbd1ec,18,2024-01-10T08:02:59.022Z
arbitrum-one,darwinia-network,RING,0x9e523234d36973f9e38642886197d023c88e307e,18,2024-01-10T08:02:59.022Z
arbitrum-one,fractal-protocol-vault,USDF,0xae48b7c8e096896e32d53f10d0bf89f82ec7b987,6,2024-01-10T08:02:59.022Z
arbitrum-one,youwho,YOU,0x2fac624899a844e0628bfdcc70efcd25f6e90b95,18,2024-01-10T08:02:59.022Z
arbitrum-one,rocket-pool-eth,RETH,0xec70dcb4a1efa46b8f2d97c310c9c4790ba5ffa8,18,2024-01-10T08:02:59.022Z
arbitrum-one,stfx,STFX,0x7dd747d63b094971e6638313a6a2685e80c7fb2e,18,2024-01-10T08:02:59.022Z
arbitrum-one,genomesdao,GENE,0x59a729658e9245b0cf1f8cb9fb37945d2b06ea27,18,2024-01-10T08:02:59.022Z
arbitrum-one,gnome,GNOME,0x7698ac5d15bb3ba7185adcbff32a80ebd9d0709b,18,2024-01-10T08:02:59.022Z
arbitrum-one,biconomy,BICO,0xa68ec98d7ca870cf1dd0b00ebbb7c4bf60a8e74d,18,2024-01-10T08:02:59.022Z
arbitrum-one,jpg-nft-index,JPG,0xafdefd913286a1cec75aca503938c6bba01a5445,18,2024-01-10T08:02:59.022Z
arbitrum-one,guardian-guard,GUARD,0xbcf339df10d78f2b44aa760ead0f715a7a7d7269,18,2024-01-10T08:02:59.022Z
arbitrum-one,jarvis-reward,JRT,0x6aa395f06986ea4efe0a4630c7865c1eb08d5e7e,18,2024-01-10T08:02:59.022Z
arbitrum-one,symbiosis,SIS,0x9e758b8a98a42d612b3d38b66a22074dc03d7370,18,2024-01-10T08:02:59.022Z
arbitrum-one,bob,BOB,0xb0b195aefa3650a6908f15cdac7d92f8a5791b0b,18,2024-01-10T08:02:59.022Z
arbitrum-one,liquity-usd,LUSD,0x93b346b6bc2548da6a1e7d98e9a421b42541425b,18,2024-01-10T08:02:59.022Z
arbitrum-one,rabbit-wallet,RAB,0x24ef78c7092d255ed14a0281ac1800c359af3afe,18,2024-01-10T08:02:59.022Z
arbitrum-one,dola,DOLA,0x6a7661795c374c0bfc635934efaddff3a7ee23b6,18,2024-01-10T08:02:59.022Z
arbitrum-one,fief,FIEF,0xe2105bea3819d3131b5b2306d44eb3271bfcfe0e,18,2024-01-10T08:02:59.022Z
arbitrum-one,hello-pets,PET,0x43c25f828390de5a3648864eb485cc523e039e67,18,2024-01-10T08:02:59.022Z
arbitrum-one,zoodao,ZOO,0x1689a6e1f09658ff37d0bb131514e701045876da,18,2024-01-10T08:02:59.022Z
arbitrum-one,spool,SPOOL,0xeca14f81085e5b8d1c9d32dcb596681574723561,18,2024-01-10T08:02:59.022Z
arbitrum-one,smardex,SDEX,0xabd587f2607542723b17f14d00d99b987c29b074,18,2024-01-10T08:02:59.022Z
arbitrum-one,tellor-tributes,TRB,0xd58d345fd9c82262e087d2d0607624b410d88242,18,2024-01-10T08:02:59.022Z
arbitrum-one,openblox,OBX,0x188fb5f5ae5bbe4154d5778f2bbb2fb985c94d25,18,2024-01-10T08:02:59.022Z
arbitrum-one,thales,THALES,0xe85b662fe97e8562f4099d8a1d5a92d4b453bf30,18,2024-01-10T08:02:59.022Z
arbitrum-one,runblox,RUX,0xc701f86e6d242b97d3035f6c2cecaf8e7087e898,18,2024-01-10T08:02:59.022Z
arbitrum-one,frax-ether,FRXETH,0x178412e79c25968a32e89b11f63b33f733770c2a,18,2024-01-10T08:02:59.022Z
arbitrum-one,magpie,MGP,0xa61f74247455a40b01b0559ff6274441fafa22a3,18,2024-01-10T08:02:59.022Z
